Filename,RMS,Kurtosis,Peak_to_Peak,Crest_Factor,Skewness,Max_FFT_Peak,Cycle,RUL_Cycles,Health_State
2004.02.15.04.02.39,0.0789731544947989,0.3611321322444012,0.7569999999999999,5.191636964566643,0.0067839719973264295,0.04011469000955446,393,590,Normal
2004.02.15.04.12.39,0.07863142766105437,0.4299032321679883,0.8029999999999999,5.646596491264591,0.0152261980149484,0.03753427111628634,394,589,Normal
2004.02.15.04.22.39,0.0772709316302062,0.43830608328698695,0.789,5.940137266562973,0.025830176954956062,0.03931907892782992,395,588,Normal
2004.02.15.04.32.39,0.076864965363881,0.30778397737436824,0.759,5.841412136989847,0.03887260428234736,0.03816228302469962,396,587,Normal
2004.02.15.04.42.39,0.07859432684927473,0.5275230618433251,0.813,5.471132109997161,0.0031698031267807024,0.039346282999250685,397,586,Normal
2004.02.15.04.52.39,0.07406587578013323,0.1608655511931616,0.615,4.252970131689059,0.017356403779158914,0.040916710830690234,398,585,Normal
2004.02.15.05.02.39,0.07718297304538742,0.336034830856613,0.698,5.001102377359695,0.020256186508447155,0.040176263667726066,399,584,Normal
2004.02.15.05.12.39,0.0776099066319621,0.5830624514456066,0.84,6.107466939409036,0.06050705045923584,0.04161338517486753,400,583,Normal
2004.02.15.05.22.39,0.07535483865674701,0.3873433248055256,0.766,5.374571208348353,0.015523939946711389,0.04143124718003938,401,582,Normal
2004.02.15.05.32.39,0.07658680736589037,0.32951908124459095,0.738,5.040031865482814,0.023729563784133507,0.043514528030344744,402,581,Normal
2004.02.15.05.42.39,0.0740066815633266,0.346576183254911,0.659,4.945498741648495,-0.006562763250616897,0.03947977637040759,403,580,Normal
2004.02.15.05.52.39,0.07723644861165371,0.412106396846204,0.72,4.868167271761315,0.01668706464130192,0.04173879976047953,404,579,Normal
2004.02.15.06.02.39,0.07638222845805659,0.22272780378887358,0.6910000000000001,4.608401208263778,-0.021014847073160495,0.03347072157111048,405,578,Normal
2004.02.15.06.12.39,0.07657197230945129,0.3681107468870848,0.7030000000000001,4.845114215545227,-0.009497014737697894,0.039429759267740776,406,577,Normal
2004.02.15.06.22.39,0.07622631580171722,0.31402076871710305,0.664,4.447282437327749,-0.0012239519829088425,0.04005649284941781,407,576,Normal
2004.02.15.06.32.39,0.07611128423493212,0.23864300736866317,0.6859999999999999,4.677361009013166,-0.01863225716373474,0.04188665366653882,408,575,Normal
2004.02.15.06.42.39,0.07623503727422926,0.48025107600364203,0.81,5.601098382795186,0.01224566994344893,0.04099355387458235,409,574,Normal
2004.02.15.06.52.39,0.07708552506033882,0.4056871758192355,0.75,5.227958782209285,-0.030025278292353286,0.042011333904156165,410,573,Normal
2004.02.15.07.02.39,0.07748513088207633,0.6670576458997246,0.96,6.336698809740139,-0.01587874967779885,0.035247964223955354,411,572,Normal
2004.02.15.07.12.39,0.07610651811513502,0.3022605356791517,0.73,5.203233018341418,-0.008379722710305789,0.04088375397441141,412,571,Normal
2004.02.15.07.22.39,0.07635003555786664,0.4431342835395671,0.723,4.859198148333973,0.01463937589324612,0.039901351879593636,413,570,Normal
2004.02.15.07.32.39,0.07706156097359759,0.36952452332865526,0.694,5.138748081526593,0.049577760574691786,0.04225952404277367,414,569,Normal
2004.02.15.07.42.39,0.07699595762268546,0.3919277969191701,0.6990000000000001,4.79245876625987,-0.01662964637322681,0.037738462233482865,415,568,Normal
2004.02.15.07.52.39,0.07728027098298197,0.48063870982954926,0.732,4.891286563557398,0.01574541604981994,0.04141020998046662,416,567,Normal
2004.02.15.08.02.39,0.07780435763121658,0.3735755677580297,0.786,5.205363301963351,-0.00016758399499251116,0.036255173728695606,417,566,Normal
2004.02.15.08.12.39,0.0768502967803923,0.4013357758732137,0.748,4.866603864949345,0.020131339703278444,0.04120731011100627,418,565,Normal
2004.02.15.08.22.39,0.07659630599315398,0.34257832867343607,0.781,5.130795063761625,-0.015492367710161674,0.04336379521142582,419,564,Normal
2004.02.15.08.32.39,0.07640399408735123,0.4208639557564058,0.8009999999999999,5.915920315946232,-0.007668606406138175,0.03949101590140853,420,563,Normal
2004.02.15.08.42.39,0.07807795239624708,0.35235280839096905,0.825,5.596969831028851,-0.015090090776029826,0.041471200814315275,421,562,Normal
2004.02.15.08.52.39,0.07713057459340865,0.4000626852348472,0.8029999999999999,5.536065910182278,-0.0389795530893923,0.037016217846272674,422,561,Normal
2004.02.15.09.02.39,0.07667752265474381,0.37034304960210074,0.708,4.929736089735984,-0.026171989152571507,0.029657930529480264,423,560,Normal
2004.02.15.09.12.39,0.07616845537195828,0.3379413350421925,0.747,5.711024869356853,-0.001123023365993417,0.04033294831483943,424,559,Normal
2004.02.15.09.22.39,0.07769009071504872,0.4444621380077156,0.767,5.122917802099164,0.08524832561355442,0.0350227371594598,425,558,Normal
2004.02.15.09.32.39,0.07704597666024651,0.4245121177058362,0.7809999999999999,5.386393477314347,-0.0023399100931393137,0.03929185548718531,426,557,Normal
2004.02.15.09.42.39,0.07618983570301963,0.20491353479846586,0.647,4.2919105161941555,0.013172296279778178,0.041440450106490646,427,556,Normal
2004.02.15.09.52.39,0.07626676749553996,0.47739307455073465,0.7889999999999999,5.4414256590855565,-0.002989254606689195,0.040265027800114664,428,555,Normal
2004.02.15.10.02.39,0.07687972991038503,0.3443925457307482,0.725,5.306989858128888,0.04650077431538896,0.04259815024388125,429,554,Normal
2004.02.15.10.12.39,0.07759393186144616,0.3416938055017189,0.796,5.219479643438905,0.010853550773706928,0.03981853502613683,430,553,Normal
2004.02.15.10.22.39,0.07751806461591308,0.41849458983080856,0.808,6.011501218379572,0.008647476355361219,0.04154835379070799,431,552,Normal
2004.02.15.10.32.39,0.07726790157161802,0.3435785290994704,0.723,4.840301651654545,0.02415248310550825,0.04190099400769399,432,551,Normal
2004.02.15.10.42.39,0.07629958876752711,0.29133089670985957,0.8049999999999999,5.465297416183452,-0.0015354823704096892,0.041556424782478514,433,550,Normal
2004.02.15.10.52.39,0.07781444368807358,0.3765801214698361,0.754,4.857709359693611,-0.017567373672921785,0.039157500144986285,434,549,Normal
2004.02.15.11.02.39,0.07798443416898176,0.2728455757651256,0.745,4.949705086870789,-0.0023962720866781287,0.03818742714558037,435,548,Normal
2004.02.15.11.12.39,0.0771727857938762,0.4433362853016818,0.72,4.71668800197704,0.03406532079982955,0.03629445858995029,436,547,Normal
2004.02.15.11.22.39,0.07657231665382976,0.4935185749376494,0.745,5.0409856519711,-0.0039231208423093685,0.041423351353704195,437,546,Normal
2004.02.15.11.32.39,0.07822583586312373,0.4387350438105728,0.744,4.95999750106769,0.030709406296931224,0.036701028664624415,438,545,Normal
2004.02.15.11.42.39,0.07821529157356316,0.2898784257899969,0.65,4.3725459484208695,0.047437603053552116,0.03996586588005305,439,544,Normal
2004.02.15.11.52.39,0.07738252216313529,0.5335850965343232,0.847,5.7377290143979,0.02085257944180796,0.042519380623050655,440,543,Normal
2004.02.15.12.02.39,0.07726419646050492,0.3621181761247989,0.776,5.151156249866429,-0.0009911069393442886,0.03995516389187407,441,542,Normal
2004.02.15.12.12.39,0.07699383884898274,0.3984708522721938,0.796,5.545897579916108,-0.0069289152704166395,0.041889058966487445,442,541,Normal
2004.02.15.12.22.39,0.07690982601651512,0.40445901986884536,0.7170000000000001,4.914846001216681,0.007672421040704175,0.04054764440378911,443,540,Normal
2004.02.15.12.32.39,0.07732355197126632,0.4491927431890046,0.718,4.7980200412632925,0.0074860658465970824,0.04120713296714516,444,539,Normal
2004.02.15.12.42.39,0.07831285446098951,0.39381196438108645,0.754,5.0821790613757765,-0.02590979393427695,0.04070803720760379,445,538,Normal
2004.02.15.12.52.39,0.0783206512617362,0.31384600148732567,0.72,4.890152787654206,0.008012374839791272,0.038167254669377086,446,537,Normal
2004.02.15.13.02.39,0.07863466597728622,0.6568070391325245,0.927,6.981652727335963,-0.006822325844008605,0.03997512853949256,447,536,Normal
2004.02.15.13.12.39,0.075895809993763,0.33265136066566825,0.755,5.217678655195276,-0.0033407729033218965,0.042060459879667736,448,535,Normal
2004.02.15.13.22.39,0.07599208397044968,0.36302236851475733,0.718,4.72417565095128,0.01813517338495,0.039725980822028696,449,534,Normal
2004.02.15.13.32.39,0.07671332879267542,0.39330191453147245,0.743,5.096897177904251,0.0024107010572614637,0.03531816859733867,450,533,Normal
2004.02.15.13.42.39,0.07887653617511595,0.3171912838501538,0.706,4.741586924580503,0.0055486159710913495,0.037172414417202496,451,532,Normal
2004.02.15.13.52.39,0.07698641253392544,0.39602829531441364,0.788,5.611379068947275,-0.048938440253877016,0.044111745897353144,452,531,Normal
2004.02.15.14.02.39,0.07870018792911568,0.3987174692024569,0.798,5.336708306353803,0.008037458569118588,0.03587009630020374,453,530,Normal
2004.02.15.14.12.39,0.07909664714666323,0.5847783239420163,0.781,5.095032009415344,-0.0016194037574722429,0.04279742087115121,454,529,Normal
2004.02.15.14.22.39,0.07852285259022529,0.39721974753291445,0.7989999999999999,5.259614669873373,0.013510202448730146,0.03816004705283823,455,528,Normal
2004.02.15.14.32.39,0.07765788699230347,0.48903230800688613,0.769,5.06065725729026,0.00403326951107997,0.03827079127845162,456,527,Normal
2004.02.15.14.42.39,0.07734418592048871,0.4460425802924233,0.845,5.559563906282614,-0.04058257840704113,0.03337202335694943,457,526,Normal
2004.02.15.14.52.39,0.07948663378941062,0.4256197320515729,0.9890000000000001,6.818755631901601,0.025232882728315073,0.037066181580779796,458,525,Normal
2004.02.15.15.02.39,0.07879434639260294,0.439388905842216,0.8009999999999999,5.20341835089207,-0.0081793874922193,0.029976527350411106,459,524,Normal
2004.02.15.15.12.39,0.07817851729475464,0.3073003909672307,0.742,5.15486814532306,-0.015834015903187077,0.03665655380065579,460,523,Normal
2004.02.15.15.22.39,0.07934480601896698,0.3604415941491075,0.847,5.356367577919721,-0.002086452236838826,0.027400082175692442,461,522,Normal
2004.02.15.15.32.39,0.0779101486313922,0.3972290693037701,0.764,4.980095109749448,0.0012117436137166991,0.042981174182478495,462,521,Normal
2004.02.15.15.42.39,0.07741225186158357,0.44607896359149146,0.73,4.921700914530108,0.02531527376854343,0.04065101223248123,463,520,Normal
2004.02.15.15.52.39,0.07717606759971805,0.280075909188402,0.735,4.807189112722611,0.007793126152468438,0.04298665654121464,464,519,Normal
2004.02.15.16.02.39,0.07613608261640387,0.41735303968953685,0.71,4.872853166621088,-0.0009021435715211593,0.031820504609892934,465,518,Normal
2004.02.15.16.12.39,0.0773241989178113,0.30207416938145837,0.74,5.121293907072655,0.018617829239865505,0.03172278273351499,466,517,Normal
2004.02.15.16.22.39,0.07663857285733715,0.37399640255617905,0.708,4.645179839281405,0.009818049805300716,0.03888363821184918,467,516,Normal
2004.02.15.16.32.39,0.07806556426631879,0.33869269784374456,0.725,4.816463640135218,0.061299565132494335,0.04330604189936544,468,515,Normal
2004.02.15.16.42.39,0.07578872289185327,0.4080605046318513,0.745,5.251440218269992,0.02046519636313942,0.03926466292595266,469,514,Normal
2004.02.15.16.52.39,0.07693434701094173,0.46816235514344706,0.761,5.199237577862792,0.0007117606449284682,0.04039488350161022,470,513,Normal
2004.02.15.17.02.39,0.07732904689791945,0.4112921301260366,0.749,4.888201345827744,0.004327480864429495,0.03623203448930012,471,512,Normal
2004.02.15.17.12.39,0.07843469958895345,0.3733421371332839,0.754,4.819294952208717,-0.016631503443417916,0.04124321517322784,472,511,Normal
2004.02.15.17.22.39,0.07572220509038284,0.2559677197295893,0.671,4.608951277817611,0.005856994030451214,0.03597067533051023,473,510,Normal
2004.02.15.17.32.39,0.0784842490169206,0.3059077768184104,0.845,5.848306472525188,-0.008388647250505307,0.04390056047235906,474,509,Normal
2004.02.15.17.42.39,0.07769689014549584,0.32212716724723434,0.806,5.315527379169733,-0.02189689233932832,0.03961677806856383,475,508,Normal
2004.02.15.17.52.39,0.07684735275206298,0.3543989446650708,0.742,4.827751880008927,0.004052347383994404,0.03278621230637085,476,507,Normal
2004.02.15.18.02.39,0.07749397185477155,0.30961601911305836,0.6519999999999999,4.439054385470564,0.05052699531143143,0.04002682003714145,477,506,Normal
2004.02.15.18.12.39,0.0768944284392569,0.34906668202127555,0.7150000000000001,4.889820481581681,0.020238106759345845,0.04027279635960465,478,505,Normal
2004.02.15.18.22.39,0.07756135172397398,0.4112223149714027,0.742,4.938025731974944,0.06400382741626191,0.04242250982735507,479,504,Normal
2004.02.15.18.32.39,0.0757864766238839,0.4064597916663981,0.712,4.987696578097795,0.028846636435000003,0.03740779473473258,480,503,Normal
2004.02.15.18.42.39,0.07666461430110699,0.3700231720140432,0.748,5.165354994041,-0.039471444663507424,0.04318220246671796,481,502,Normal
2004.02.15.18.52.39,0.07681094129826167,0.532578800373201,0.774,5.272685641235714,0.01859195197107819,0.04067606824133081,482,501,Normal
2004.02.15.19.02.39,0.07548862542369794,0.4047138169573614,0.777,5.179587600244983,-0.025227826458098495,0.042168489769434055,483,500,Normal
2004.02.15.19.12.39,0.07672604153231645,0.3695643133022122,0.842,6.425457718130485,0.01987360176974356,0.04031644603338175,484,499,Normal
2004.02.15.19.22.39,0.07659261588817652,0.43309883912666836,0.833,5.96663183564446,-0.008804501955417187,0.04178453478102212,485,498,Normal
2004.02.15.19.32.39,0.0761245009733233,0.26809421544900447,0.798,6.0558681311141775,-0.008421212329501531,0.03693798706011938,486,497,Normal
2004.02.15.19.42.39,0.0758757143191252,0.3259681516945001,0.657,4.573267709980007,0.0036747950322403976,0.042518414763529994,487,496,Normal
2004.02.15.19.52.39,0.07866708215291275,0.49377479186990936,0.7769999999999999,5.1864126260944206,0.0054440430764863944,0.03802995635771532,488,495,Normal
2004.02.15.20.02.39,0.07488942304220102,0.29257708015378325,0.625,4.272965984662703,0.00954030370643049,0.04058723263562263,489,494,Normal
2004.02.15.20.12.39,0.07551084326884368,0.48153185523704733,0.76,5.40319679010095,-0.0024494770840002293,0.04013128933066442,490,493,Normal
2004.02.15.20.22.39,0.07746565172555915,0.4419314838847854,0.745,4.853763482097023,0.029546590655753574,0.036621081736226344,491,492,Normal
2004.02.15.20.32.39,0.07787997670444165,0.521811344975156,0.788,5.136107707850793,0.018004148626003247,0.03745613902992107,492,491,Normal
2004.02.15.20.42.39,0.07812252964844313,0.4536244074601785,0.783,5.683378983812239,0.04170705446001611,0.04334293479502566,493,490,Normal
2004.02.15.20.52.39,0.07611407711044653,0.4236777373486098,0.8200000000000001,5.452341554038582,0.0430331988739695,0.03325513696329532,494,489,Normal
2004.02.15.21.02.39,0.077470789606067,0.29830253571617904,0.786,5.266500437256983,-0.0022874305278621984,0.042044237064473,495,488,Normal
2004.02.15.21.12.39,0.07693442285428465,0.3992394228624758,0.7350000000000001,5.108245884444874,0.04931177367938913,0.04089764918472002,496,487,Normal
2004.02.15.21.22.39,0.07845103780085545,0.42221413329817814,0.737,5.009493321206025,0.03372010551248036,0.04066148162945163,497,486,Normal
2004.02.15.21.32.39,0.07712598352036994,0.47643644736944246,0.756,4.901071386525031,0.031190357230299136,0.04092131723753839,498,485,Normal
2004.02.15.21.42.39,0.07664916109445931,0.36493871305970593,0.706,5.035931824028591,-0.009899719407707695,0.03900266241926347,499,484,Normal
2004.02.15.21.52.39,0.07609715052720026,0.4046983336170258,0.738,5.1381680642373055,0.05531396656026518,0.03870182875795979,500,483,Normal
2004.02.15.22.02.39,0.07746998977930906,0.4164259373181851,0.825,5.576352152196339,-0.02025226488434788,0.04240820329681762,501,482,Normal
2004.02.15.22.12.39,0.07800517279271853,0.5485896012354474,0.931,6.640584400352861,0.007311364391002886,0.03522575441530495,502,481,Normal
2004.02.15.22.22.39,0.07763653012948786,0.37794366180997097,0.756,5.152213111672043,-0.04333381849214864,0.04080849553094732,503,480,Normal
2004.02.15.22.32.39,0.0791884014846082,0.3224069468935795,0.786,5.240665802226166,-0.0016817936246373297,0.039987730425538576,504,479,Normal
2004.02.15.22.42.39,0.07754853035710525,0.2677201212044107,0.7250000000000001,5.042003346542361,-0.01943422818000384,0.036296009015202864,505,478,Normal
2004.02.15.22.52.39,0.07856042875899338,0.3885134945276123,0.8300000000000001,5.778990127496295,0.01665746316154906,0.02851145630922184,506,477,Normal
2004.02.15.23.02.39,0.0789819683115037,0.4070034550620174,0.7909999999999999,5.5962133318155045,-0.05530929399221073,0.0394390645196468,507,476,Normal
2004.02.15.23.12.39,0.0790762796786274,0.3474743632273807,0.718,4.944592134874517,-0.05523747146277419,0.03972242198525599,508,475,Normal
2004.02.15.23.22.39,0.07822047728316575,0.545918411380272,0.855,5.8424591289698276,0.027530549424184824,0.04244429032992621,509,474,Normal
2004.02.15.23.32.39,0.0778155094799552,0.43269991308322275,0.789,5.178915500317522,-0.016503285146634922,0.04129971040320751,510,473,Normal
2004.02.15.23.42.39,0.077529087283419,0.3029990008129091,0.6930000000000001,4.720808223292389,-0.002108302244827455,0.04132796930200553,511,472,Normal
2004.02.15.23.52.39,0.08153544630347129,0.5666889213621578,0.8959999999999999,5.923803237235784,0.009621055882152032,0.041304458880449896,512,471,Normal
2004.02.16.00.02.39,0.07680178169726923,0.3561730038030797,0.862,6.1717310172707025,-0.0038746256224301335,0.03758002552777417,513,470,Normal
2004.02.16.00.12.39,0.07831487270697295,0.38899196237205436,0.723,4.775592927839501,0.015403101465941087,0.04305347140955512,514,469,Normal
2004.02.16.00.22.39,0.07714297013854778,0.35279620493135777,0.6930000000000001,4.679622168493475,0.011436284171182228,0.03483015791232227,515,468,Normal
2004.02.16.00.32.39,0.07835456303769503,0.44221756979937377,0.786,5.385773716066108,0.020784239769755124,0.040221741535709093,516,467,Normal
2004.02.16.00.42.39,0.07742108696622162,0.28391523619049597,0.72,4.882390134111885,-0.030332739751400765,0.04010113897490323,517,466,Normal
2004.02.16.00.52.39,0.0755716893063095,0.3718072446196725,0.761,5.292986708935946,0.026865235037342713,0.043137844727783176,518,465,Normal
2004.02.16.01.02.39,0.07788295128949917,0.33128732679968653,0.718,4.609480611112862,0.017214517082513255,0.04046107971468652,519,464,Normal
2004.02.16.01.12.39,0.0790382315149803,0.4731143985341131,0.8300000000000001,5.528969162568912,-0.056854705094082476,0.041849306759993876,520,463,Normal
2004.02.16.01.22.39,0.07650243562299176,0.4433637639149004,0.796,5.202448062397454,0.02637918504571029,0.03831290798599915,521,462,Normal
2004.02.16.01.32.39,0.07822062241816012,0.32019748710613216,0.7230000000000001,4.998681139648053,0.016040020944363662,0.03910600811363102,522,461,Normal
2004.02.16.01.42.39,0.0796214999353386,0.37007201037201254,0.774,5.086565179797576,0.01471983361289396,0.039635241849903,523,460,Normal
2004.02.16.01.52.39,0.07955654282244407,0.3755785190178629,0.806,5.342111805026591,0.002920261777534491,0.04297228416085847,524,459,Normal
2004.02.16.02.02.39,0.080108293097824,0.5260048179163537,0.891,6.21658405860712,0.02152908415873024,0.039802705317807135,525,458,Normal
2004.02.16.02.12.39,0.07790080048880675,0.3387606415850897,0.765,5.019203234813343,0.00792259653450328,0.04040241122373258,526,457,Normal
2004.02.16.02.22.39,0.07848352017750684,0.2777135623768947,0.77,5.0456445970812425,0.008623625909561573,0.04003309414711868,527,456,Normal
2004.02.16.02.32.39,0.07816136965938641,0.37018849360160333,0.8260000000000001,5.565408413920708,0.03218013434806743,0.04277049641469796,528,455,Normal
2004.02.16.02.42.39,0.0778284258300751,0.458982255928821,0.764,5.113812140192103,0.008831341248523878,0.03964037630695994,529,454,Normal
2004.02.16.02.52.39,0.07946396957701962,0.33043739316895504,0.713,4.580691804482267,0.04435393427507771,0.038696311784664095,530,453,Early_Degradation
2004.02.16.03.02.39,0.07711978716429153,0.39377059294869765,0.774,5.160801955328331,0.004784974714342346,0.03940778506701784,531,452,Early_Degradation
2004.02.16.03.12.39,0.08226511158434281,0.5003740741636844,0.853,5.55520968301807,-0.007223062782532966,0.0431143044315025,532,451,Early_Degradation
2004.02.16.03.22.39,0.08432588993239636,0.4508448020711775,0.813,5.099263694128718,-0.029106629190465676,0.04070655056114079,533,450,Early_Degradation
2004.02.16.03.32.39,0.0842800498732685,0.37837651204512657,0.764,4.7460811086451296,-0.009241176562636063,0.03970797390965038,534,449,Early_Degradation
2004.02.16.03.42.39,0.08309850817281184,0.2911308678170452,0.747,5.054241751057067,-0.026798606640015665,0.04137359962228551,535,448,Early_Degradation
2004.02.16.03.52.39,0.0826680884126207,0.20897921343268377,0.749,4.753949921993148,-0.018092357454208546,0.04242385687082356,536,447,Early_Degradation
2004.02.16.04.02.39,0.08427124871137842,0.39805576986482194,0.83,4.983905621232771,0.013995405888354526,0.03554196839711032,537,446,Early_Degradation
2004.02.16.04.12.39,0.08598723191692109,0.47031290657213587,0.889,5.535704941669141,0.014674508507171757,0.04087110093219981,538,445,Early_Degradation
2004.02.16.04.22.39,0.08444288039158852,0.4865130026451254,0.986,6.09879644824782,0.012273896728958502,0.04122432232891497,539,444,Early_Degradation
2004.02.16.04.32.39,0.08268255902187746,0.26595855893303977,0.762,4.753117914079494,-0.03174959405436106,0.039398810978256676,540,443,Early_Degradation
2004.02.16.04.42.39,0.0836379520986137,0.3818054415969727,0.796,4.782517291949059,-0.005056333966050067,0.04177279141503665,541,442,Early_Degradation
2004.02.16.04.52.39,0.0838157123265829,0.38767370740609763,0.81,5.297335484027458,-0.011899977446575786,0.03367276835723148,542,441,Early_Degradation
2004.02.16.05.02.39,0.08551655227434408,0.3946015078150089,0.794,4.911329324167707,0.014266712876400548,0.03966416080791385,543,440,Early_Degradation
2004.02.16.05.12.39,0.08430120065361243,0.3658697395741912,0.776,4.8635125975196285,-0.008100766957841022,0.0410121065104245,544,439,Early_Degradation
2004.02.16.05.22.39,0.08697885681706287,0.4364173780138687,0.781,4.575824157804771,0.03295377871455478,0.03315982619246063,545,438,Early_Degradation
2004.02.16.05.32.39,0.0847858305411162,0.4287637975372536,0.889,6.10951070006554,0.011074611469630076,0.038747209373824795,546,437,Early_Degradation
2004.02.16.05.42.39,0.085168471600044,0.32894899911736086,0.7869999999999999,4.849211729985646,-0.01634805981008458,0.033884188476860505,547,436,Early_Degradation
2004.02.16.05.52.39,0.08699169910336632,0.4340085155916307,0.784,4.632625386416338,-0.02781576133484295,0.03895305762989728,548,435,Early_Degradation
2004.02.16.06.02.39,0.08695528664204379,0.31669418796819127,0.777,4.554064160463458,-0.037450901400111654,0.03777168320219783,549,434,Early_Degradation
2004.02.16.06.12.39,0.08790080163305894,0.430147194240349,0.833,5.335559379790892,-0.022819722791090877,0.0400513429789515,550,433,Early_Degradation
2004.02.16.06.22.39,0.08565032244174565,0.4363586459691815,0.752,4.623449655251905,-0.030115242554844653,0.042552572052491563,551,432,Early_Degradation
2004.02.16.06.32.39,0.08544638075644281,0.4780069177953763,0.937,6.226126057406191,-0.0056728677582763495,0.04124891052146556,552,431,Early_Degradation
2004.02.16.06.42.39,0.08661301154867697,0.4862233238389191,0.833,5.10315876408484,0.021692794278675216,0.03867559248181086,553,430,Early_Degradation
2004.02.16.06.52.39,0.08760435629686174,0.4443845022745201,0.8280000000000001,4.9655059261079675,0.02745019501262627,0.04029744707673647,554,429,Early_Degradation
2004.02.16.07.02.39,0.08819957754159384,0.4654821554251858,0.839,4.977347539102414,-0.003868878832467972,0.043878050365266645,555,428,Early_Degradation
2004.02.16.07.12.39,0.08605389220297506,0.4927349634179672,0.794,4.683111278898721,-0.019651156954613183,0.041498681662013454,556,427,Early_Degradation
2004.02.16.07.22.39,0.08917826412847893,0.4000941939036653,0.864,5.5843197781842315,0.027676746032502655,0.04332981637262935,557,426,Early_Degradation
2004.02.16.07.32.39,0.08561711642539709,0.40487944030252443,0.762,4.648602640813919,0.006372640925290417,0.03735988923387722,558,425,Early_Degradation
2004.02.16.07.42.39,0.08827365730623576,0.3659394532713698,0.777,4.48604903460294,-0.04226739190974397,0.04101845542927188,559,424,Early_Degradation
2004.02.16.07.52.39,0.08883351291927008,0.3770945051934542,0.842,5.358337532471589,0.010986231035584673,0.03998646277853341,560,423,Early_Degradation
2004.02.16.08.02.39,0.08730537730432188,0.37620336380365016,0.8300000000000001,5.1772291946252516,0.0031887419764519524,0.03092228645107602,561,422,Early_Degradation
2004.02.16.08.12.39,0.08747885570417858,0.4396049452472912,0.879,5.304138276884816,-0.02233087013884833,0.03862415238037571,562,421,Early_Degradation
2004.02.16.08.22.39,0.08891707562606085,0.4402469914533116,0.86,5.387041158933454,-0.01218920332674179,0.041896877005486464,563,420,Early_Degradation
2004.02.16.08.32.39,0.08606533531776527,0.32130361436320864,0.734,4.647631384306241,-0.015844278477415263,0.034402413607811676,564,419,Early_Degradation
2004.02.16.08.42.39,0.08849752380010414,0.5412085936380691,0.896,5.186585210801207,-0.019660452883292403,0.042173454239049835,565,418,Early_Degradation
2004.02.16.08.52.39,0.08784936420382122,0.5760381353265771,1.057,6.306248678728807,0.007928480646487424,0.041453421647751,566,417,Early_Degradation
2004.02.16.09.02.39,0.08692632195841919,0.4667661948985651,0.792,4.555581618115726,-0.0026248680861131863,0.03895564279000659,567,416,Early_Degradation
2004.02.16.09.12.39,0.08674333435306428,0.44798583289768334,0.8939999999999999,5.545094019458431,-0.03923706279865413,0.043110010525710896,568,415,Early_Degradation
2004.02.16.09.22.39,0.08853620513180258,0.44239483736892193,0.94,5.703880601268237,-0.006525636494893895,0.034024210158179996,569,414,Early_Degradation
2004.02.16.09.32.39,0.08814084160583206,0.42207357939809453,0.835,5.230264872656356,-0.00637339900791863,0.041604824240051845,570,413,Early_Degradation
2004.02.16.09.42.39,0.0899870048126742,0.418621701128957,0.725,4.100591632783314,0.034172050404120795,0.0348355156708337,571,412,Early_Degradation
2004.02.16.09.52.39,0.08840501059576601,0.5602555996498153,0.8300000000000001,5.05627391959918,0.03453279582939991,0.04140991816781855,572,411,Early_Degradation
2004.02.16.10.02.39,0.08764679009783032,0.4137279539953309,0.828,4.791960454131822,0.021974405241028724,0.041973445846389006,573,410,Early_Degradation
2004.02.16.10.12.39,0.08951969957125708,0.49796496157412706,0.857,4.937460165106669,0.01297273554004362,0.03184611460859408,574,409,Early_Degradation
2004.02.16.10.22.39,0.08913656021626312,0.44915542368613437,0.839,4.734308252787198,-0.004073790691489718,0.041069940718793656,575,408,Early_Degradation
2004.02.16.10.32.39,0.08819533236169941,0.5134914074370189,0.889,5.3744334712832185,0.024026916796746137,0.04335537865784361,576,407,Early_Degradation
2004.02.16.10.42.39,0.08845663938213598,0.48489349535248216,0.8280000000000001,4.804613366757589,-0.07557730884923268,0.038712214974803254,577,406,Early_Degradation
2004.02.16.10.52.39,0.090150743170207,0.6217770021628457,0.903,5.357692343269537,0.004514336506654278,0.04114484101824131,578,405,Early_Degradation
2004.02.16.11.02.39,0.09071041798845723,0.4888141347703794,0.891,4.982889068250415,-0.022285238655476637,0.04106863829711418,579,404,Early_Degradation
2004.02.16.11.12.39,0.08991441460146977,0.4496169147110769,0.886,5.049245457692433,-0.03897465668218249,0.044365882343117787,580,403,Early_Degradation
2004.02.16.11.22.39,0.09103706078046937,0.36341261581366435,0.849,4.822211394066304,-0.009687210938571493,0.03121461000502994,581,402,Early_Degradation
2004.02.16.11.32.39,0.09011333846624067,0.5452279361146344,0.869,5.448693321877216,0.019480439396568395,0.03603798364960643,582,401,Early_Degradation
2004.02.16.11.42.39,0.09209473537180682,0.6274695337680583,0.894,5.03828962365583,-0.009970193289901567,0.03929118872764145,583,400,Early_Degradation
2004.02.16.11.52.39,0.0892083709483904,0.587115769874706,0.788,4.5399321868009705,0.00247680641909757,0.041981142564159496,584,399,Early_Degradation
2004.02.16.12.02.39,0.08972886132503578,0.51467069938347,0.908,5.628065889413422,0.017609433947676136,0.040081958922982074,585,398,Early_Degradation
2004.02.16.12.12.39,0.09109389338539316,0.45951746098325197,0.796,4.424006272900814,-0.028710427863563717,0.04052717391829232,586,397,Early_Degradation
